@Relation test
@Attribute feature_0 numeric
@Attribute feature_1 numeric
@Attribute feature_2 numeric
@Attribute feature_3 numeric
@Attribute feature_4 numeric
@Attribute feature_5 numeric
@Attribute feature_6 numeric
@Attribute feature_7 numeric
@Attribute class {MAIL_gate_Email_IMAP_filetransfer.pcap,MAIL_gate_POP_filetransfer.pcap,MAIL_Gateway_Thunderbird_Imap.pcap}
@data
167772687,3325347879,59960,443,4,1149.0,0.775231,0.2366906666666667,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,60.0,0.8554620000000001,0.26334833333333335,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,658.5,0.859982,0.28659233333333334,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,597.0,0.3445760000000001,0.11309933333333333,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,60.0,0.827397,0.2538843333333333,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,597.0,0.6376489999999999,0.212499,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,597.0,0.962331,0.319431,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,413.5,1.2245719999999998,0.40817799999999993,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54.0,2.1416589999999998,0.7138740000000001,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,658.0,0.7552560000000001,0.2390826666666667,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54.0,0.5222629999999997,0.173257,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,725.5,1.5147830000000002,0.5048283333333333,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,413.5,0.827334,0.27567233333333335,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,597.0,0.6658469999999994,0.22192799999999982,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,854.0,0.5283430000000005,0.17606866666666665,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54.0,0.9791720000000002,0.2760130000000001,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,413.5,1.2486020000000004,0.4161810000000001,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,658.0,0.8525350000000005,0.28143633333333334,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,413.5,0.2244799999999998,0.04222833333333309,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54.0,0.3529029999999995,0.08693866666666643,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,725.5,0.5017749999999994,0.1671733333333331,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,597.0,0.35162099999999974,0.11644766666666673,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54.0,0.6265749999999999,0.18723699999999996,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,60.0,0.5777160000000006,0.155873,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,725.5,0.4194760000000004,0.13851866666666682,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,725.5,0.5202990000000005,0.17334600000000014,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54.0,0.9068449999999997,0.30146500000000004,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,413.5,0.7975849999999998,0.26339666666666667,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,499.0,0.6479910000000002,0.2031029999999999,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,725.5,1.235087,0.41160566666666654,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,60.0,1.388045,0.441035,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,597.0,0.6778230000000001,0.22299499999999975,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,597.0,0.7334599999999991,0.24443866666666678,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54.0,1.9588350000000005,0.6489710000000001,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,60.0,1.3473799999999994,0.2347999999999999,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,816.25,1.0037020000000005,0.33455466666666683,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,784.0,0.6536419999999996,0.21785833333333335,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1392.0,0.06539400000000128,0.021792000000000183,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54.0,0.021467000000001235,0.007144000000000261,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54.0,0.0471989999999991,0.01545899999999989,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1120.5,0.05418000000000056,0.015822999999999848,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1233.0,0.054532999999999276,0.018118666666666765,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1351.0,0.04823299999999975,0.0036810000000002674,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54.0,0.05719299999999983,0.016070333333332815,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474.0,0.046514000000000166,0.015499000000000152,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54.0,0.01906600000000047,0.006339333333333623,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1392.0,0.018947000000000713,0.006312999999999865,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1120.5,0.04994100000000046,0.01663433333333349,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54.0,0.05990599999999979,0.019948999999999845,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1371.5,0.029000999999999166,0.009657999999999944,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1189.0,0.06092299999999895,0.019983999999999707,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,509.5,0.9060980000000001,0.30199233333333336,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1120.5,0.004697999999999425,0.0015606666666669138,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54.0,0.019156000000000617,0.0016123333333334007,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1371.5,0.014725000000000321,0.004807666666666914,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1412.5,0.08945599999999843,0.029811999999999728,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54.0,0.07484599999999908,0.024931999999999732,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1227.25,0.07488299999999981,0.024956666666666294,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1351.0,0.00013099999999965917,4.06666666670219e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54.0,0.0026879999999991355,5.59999999995379e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1083.75,0.01824300000000001,0.00484599999999998,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,767.0,0.015379000000001142,0.005123666666666675,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54.0,0.0351290000000013,0.011685333333333622,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1330.5,0.035072000000001324,0.011686666666667142,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1433.0,0.11286099999999877,0.03760266666666645,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1100.0,0.07778400000000119,0.02592333333333367,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,597.0,0.13026999999999944,0.043370666666666814,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54.0,0.2064660000000007,0.0427283333333334,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1018.0,0.12863300000000066,0.042874,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1269.75,0.13183599999999984,0.04393666666666659,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54.0,0.0032759999999996126,0.001079666666666294,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1412.5,0.0005769999999998277,0.0001883333333333089,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1330.5,0.000762999999999181,0.0002506666666661772,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54.0,0.000780000000000669,0.00024766666666664605,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1433.0,0.00016899999999964166,5.3333333333090614e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54.0,0.027613999999999805,0.009195999999999907,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1412.5,0.027583999999999165,0.009192999999999785,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1392.0,0.0650669999999991,0.02167366666666659,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1079.5,0.03755199999999981,0.012514000000000062,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54.0,0.03758799999999951,0.01252166666666632,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474.0,0.0001490000000003988,4.766666666711217e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1228.0,0.0001409999999992806,4.266666666670934e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54.0,0.00019700000000000273,5.300000000000674e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,767.0,0.046596999999998445,0.015518666666666311,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1230.75,0.04966999999999899,0.016546999999999795,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1330.5,0.018062000000000467,0.001052333333333877,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54.0,0.018146999999999025,0.006031666666666287,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1279.75,0.028060999999999225,0.005073999999999875,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1412.5,0.01318400000000075,0.0043923333333335535,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54.0,0.013206999999999525,0.004391666666666794,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,725.5,0.19337799999999916,0.06438566666666645,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,705.5,0.0834450000000011,0.027809000000000122,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1202.5,0.083596,0.02786299999999997,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54.0,0.045283000000001294,0.015088666666667194,MAIL_gate_Email_IMAP_filetransfer.pcap
