0.000234|1.687688|198.52.200.39|10.0.2.15|TCP|443|59960|[60, 60, 60, 60, 60, 60, 60, 60]|1.687454|[1e-05, 0.00013500000000000003, 0.00029399999999999994, 0.789616, 0.07001200000000007, 0.1945499999999999, 0.19929700000000006, 0.3678060000000001]|MAIL_gate_Email_IMAP_filetransfer.pcap
0.000309|1.692234|10.0.2.15|198.52.200.39|TLSv1.2|59960|443|[1235, 205, 597, 597, 597, 597, 597, 597]|1.6919250000000001|[1e-05, 0.00029500000000000007, 0.7894019999999999, 0.07008000000000003, 0.1944990000000001, 0.1993539999999998, 0.36778900000000014, 0.07035400000000003]|MAIL_gate_Email_IMAP_filetransfer.pcap
0.710009|2.216015|198.52.200.39|10.0.2.15|TLSv1.2|443|59960|[597, 597, 597, 597, 597, 597, 597, 597]|1.5060060000000002|[1e-05, 0.065222, 0.08046500000000001, 0.19361099999999998, 0.20437700000000003, 0.43400400000000006, 0.23239599999999982, 0.2918930000000002]|MAIL_gate_Email_IMAP_filetransfer.pcap
0.0|2.916931|10.0.2.15|198.52.200.39|TCP|59960|443|[1514, 1514, 1514, 54, 54, 54, 54, 54]|2.916931|[1e-05, 0.000128, 0.00038100000000000005, 0.709563, 0.06519999999999992, 1.8224609999999999, 0.31907299999999994, 8.800000000031005e-05]|MAIL_gate_Email_IMAP_filetransfer.pcap
1.692234|3.744207|198.52.200.39|10.0.2.15|TCP|443|59960|[60, 60, 60, 1474, 1474, 60, 60, 60]|2.051973|[1e-05, 0.23274700000000004, 0.29128299999999974, 0.700504, 0.00010500000000002174, 0.07355500000000026, 0.4490780000000001, 0.30438399999999977]|MAIL_gate_Email_IMAP_filetransfer.pcap
2.55844|4.102503|198.52.200.39|10.0.2.15|TLSv1.2|443|59960|[597, 841, 597, 597, 597, 597, 597, 597]|1.5440629999999995|[1e-05, 0.3584909999999999, 0.06579999999999986, 0.29295700000000036, 0.160968, 0.29167999999999994, 0.24623499999999998, 0.12786899999999957]|MAIL_gate_Email_IMAP_filetransfer.pcap
1.924723|4.271823|10.0.2.15|198.52.200.39|TLSv1.2|59960|443|[597, 1111, 597, 597, 1111, 597, 597, 1111]|2.3471|[1e-05, 0.2912920000000001, 0.7742489999999997, 0.448944, 0.3042720000000001, 0.0007269999999999222, 0.527072, 0.0004070000000000462]|MAIL_gate_Email_IMAP_filetransfer.pcap
2.916945|4.992859|10.0.2.15|198.52.200.39|TCP|59960|443|[54, 54, 54, 54, 54, 54, 54, 54]|2.075914|[1e-05, 0.06585399999999986, 0.3308970000000002, 0.12301999999999991, 0.5769709999999999, 0.08881599999999956, 0.16447700000000065, 0.5747460000000002]|MAIL_gate_Email_IMAP_filetransfer.pcap
3.744316|5.217467|198.52.200.39|10.0.2.15|TCP|443|59960|[60, 60, 60, 1474, 1474, 60, 60, 60]|1.473151|[1e-05, 0.5272089999999996, 0.0002980000000007976, 0.7210359999999998, 0.000128000000000128, 0.012939999999999507, 0.0009709999999998331, 0.11277399999999993]|MAIL_gate_Email_IMAP_filetransfer.pcap
4.266914|5.569088|198.52.200.39|10.0.2.15|TLSv1.2|443|59960|[597, 597, 841, 597, 597, 597, 597, 597]|1.302174|[1e-05, 0.5366439999999999, 0.1895150000000001, 0.11814999999999998, 0.10624400000000023, 0.12835399999999986, 0.15618399999999966, 0.06480500000000067]|MAIL_gate_Email_IMAP_filetransfer.pcap
