3325347879,167772687,443,36922,7,597.0,1.229207,0.20486250000000003,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,7,54.0,4.034715,0.21600366666666668,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,7,670.4285714285714,4.340455,0.723378,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,7,60.0,4.667263,0.7233743333333335,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,7,597.0,4.674964,0.7788946666666666,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,7,535.2857142857143,1.7980479999999996,0.29963083333333324,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,7,60.0,1.9141199999999996,0.2996273333333333,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,7,597.0,0.9963030000000002,0.16576066666666675,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,7,597.0,1.302365,0.21701983333333338,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,7,60.0,1.6636699999999998,0.21702583333333333,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,7,597.0,1.845657,0.306865,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,7,262.57142857142856,39.338616,0.9058025000000001,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,7,597.0,35.755551999999994,5.959223999999999,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,7,60.0,36.121480000000005,5.959190166666666,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,7,597.0,35.53810299999999,5.916829166666666,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,7,670.4285714285714,1.6833890000000054,0.28053633333333394,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,7,60.0,2.104451999999995,0.28051033333333325,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,7,597.0,2.2046820000000054,0.36719316666666774,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,7,262.57142857142856,4.094311999999995,0.6823478333333325,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,7,535.2857142857143,1.9621599999999972,0.3270018333333328,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,7,60.0,2.0262050000000045,0.32699966666666685,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,7,597.0,1.421751999999998,0.23030699999999982,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,7,597.0,1.7419769999999986,0.2903048333333326,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,7,60.0,2.137024000000004,0.29030350000000027,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,7,1096.857142857143,1.5817770000000024,0.2635974999999995,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,7,60.0,0.46790199999999516,0.07788299999999992,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,7,520.4285714285714,0.4684570000000008,0.07805699999999997,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,7,60.0,0.00399200000000377,0.0006208333333338109,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,7,1514.0,0.004452999999998042,0.0007155000000006831,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
