0.30548|1.534687|198.52.200.39|10.0.2.15|TLSv1.2|443|36922|[597, 597, 597, 597, 597, 597, 597]|1.229207|[1e-05, 0.11962800000000001, 0.11972299999999997, 0.10297200000000006, 0.41322099999999995, 0.32609100000000013, 0.14754]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
0.305553|4.340268|10.0.2.15|198.52.200.39|TCP|36922|443|[54, 54, 54, 54, 54, 54, 54]|4.034715|[1e-05, 0.11959399999999998, 0.15719600000000006, 0.06549299999999991, 0.778539, 0.10831199999999996, 0.06688800000000006]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
0.0|4.340455|10.0.2.15|198.52.200.39|TLSv1.2|36922|443|[597, 597, 1111, 597, 597, 597, 597]|4.340455|[1e-05, 0.42953, 0.0004369999999999652, 0.00032599999999999296, 0.21897700000000003, 0.42562199999999994, 3.265376]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
0.000209|4.667472|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60]|4.667263|[1e-05, 0.429562, 0.00039600000000000746, 0.0003070000000000017, 0.21902500000000003, 0.42563700000000004, 3.2653190000000003]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
1.601533|6.276497|198.52.200.39|10.0.2.15|TLSv1.2|443|36922|[597, 597, 597, 597, 597, 597, 597]|4.674964|[1e-05, 3.065939, 0.32166099999999975, 0.3061100000000003, 0.34539600000000004, 0.3207379999999995, 0.31352400000000014]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
4.669253|6.467301|10.0.2.15|198.52.200.39|TLSv1.2|36922|443|[597, 597, 597, 597, 597, 597, 165]|1.7980479999999996|[1e-05, 0.32154599999999967, 0.30724700000000027, 0.344163, 0.32103199999999976, 0.313256, 0.19054099999999963]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
4.669537|6.583657|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60]|1.9141199999999996|[1e-05, 0.3215490000000001, 0.3071950000000001, 0.344106, 0.32111599999999996, 0.31313999999999975, 0.190658]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
6.583657|7.57996|198.52.200.39|10.0.2.15|TLSv1.2|443|36922|[597, 597, 597, 597, 597, 597, 597]|0.9963030000000002|[1e-05, 0.07946900000000046, 0.2081949999999999, 0.06859600000000032, 0.17259199999999986, 0.1461969999999999, 0.319515]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
6.585299|7.887664|10.0.2.15|198.52.200.39|TLSv1.2|36922|443|[597, 597, 597, 597, 597, 597, 597]|1.302365|[1e-05, 0.08220600000000022, 0.20812399999999975, 0.06774400000000025, 0.31703299999999945, 0.3195540000000001, 0.30745800000000045]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
6.585509|8.249179|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60]|1.6636699999999998|[1e-05, 0.08223299999999956, 0.20813100000000073, 0.06784699999999955, 0.31692300000000007, 0.31956000000000007, 0.307461]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
