@Relation test
@Attribute feature_0 numeric
@Attribute feature_1 numeric
@Attribute feature_2 numeric
@Attribute feature_3 numeric
@Attribute feature_4 numeric
@Attribute feature_5 numeric
@Attribute feature_6 numeric
@Attribute feature_7 numeric
@Attribute class {FILE-TRANSFER_gate_SFTP_filetransfer.pcap,CHAT_facebookchatgateway.pcap,MAIL_gate_Email_IMAP_filetransfer.pcap,VIDEO_Youtube_Flash_Gateway.pcap}
@data
167772687,3325347879,36922,443,4,725.5,0.430474,0.143431,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60.0,0.5446219999999999,0.14342166666666667,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,597.0,0.342356,0.11410766666666668,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,54.0,0.343717,0.11409433333333331,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,597.0,0.540551,0.1801696666666667,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,54.0,3.242878,1.0803863333333332,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,597.0,4.0202670000000005,1.3399943333333333,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60.0,4.339634,1.3400126666666665,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,597.0,0.9747370000000002,0.32438900000000004,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,597.0,0.9727040000000002,0.32414733333333334,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60.0,1.2838149999999997,0.324139,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,597.0,0.7061280000000005,0.23391633333333348,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,489.0,0.3912449999999996,0.1303360000000001,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60.0,0.594678,0.13036633333333322,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,597.0,0.38742199999999993,0.12912833333333337,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,597.0,0.704574,0.23477699999999993,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60.0,1.009856,0.23477666666666655,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,597.0,0.98848,0.3281300000000001,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,597.0,0.9892140000000005,0.32965733333333347,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60.0,1.2998760000000003,0.3296560000000002,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,419.0,2.9990859999999993,0.9198423333333331,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,597.0,0.8567260000000001,0.2840863333333334,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,597.0,34.540448,11.513413333333332,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60.0,34.906551,11.513404,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,54.0,35.000811,11.665719000000001,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,597.0,34.618088,11.527219666666666,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,725.5,0.6589080000000038,0.2195740000000015,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60.0,1.0331109999999981,0.21952699999999936,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,597.0,0.9197240000000022,0.3065639999999992,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,54.0,1.0026010000000056,0.32818733333333466,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,597.0,0.9532059999999944,0.3176813333333328,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60.0,1.3203579999999988,0.3177089999999983,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,597.0,1.2779510000000016,0.42495266666666726,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,597.0,1.2619529999999983,0.4206273333333333,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60.0,1.4582049999999995,0.42059800000000064,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,597.0,1.158229999999996,0.38458599999999876,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
