@Relation test
@Attribute feature_0 numeric
@Attribute feature_1 numeric
@Attribute feature_2 numeric
@Attribute feature_3 numeric
@Attribute feature_4 numeric
@Attribute feature_5 numeric
@Attribute feature_6 numeric
@Attribute feature_7 numeric
@Attribute class {FILE-TRANSFER_gate_SFTP_filetransfer.pcap,CHAT_facebookchatgateway.pcap,MAIL_gate_Email_IMAP_filetransfer.pcap,VIDEO_Youtube_Flash_Gateway.pcap}
@data
3325347879,167772687,443,36922,26,597.0,8.920871,0.35528240000000005,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,26,600.1538461538462,9.535829,0.38142699999999996,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,26,60.0,9.72671,0.3814248,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,26,597.0,41.27377,1.65088476,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,26,583.5384615384615,41.535841,1.66142132,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,26,60.0,41.537259999999996,1.66142452,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,26,334.7692307692308,50.963775,2.03854304,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,26,1514.0,0.015317000000003134,0.000609800000000007,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,26,60.0,0.018529000000000906,0.0007374400000000491,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,26,790.9230769230769,0.01913199999999904,0.0007628800000000524,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,26,1476.5,0.21188199999999568,0.008473439999999926,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,26,60.0,0.2143259999999998,0.008569720000000131,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,26,1514.0,0.009135999999998035,0.0003606800000000021,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,26,1096.3846153846155,0.22013299999999703,0.008800399999999797,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,26,1514.0,0.13385099999999994,0.0053523199999997925,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,26,60.0,0.1407430000000005,0.005629000000000133,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,26,1252.2692307692307,0.14042599999999794,0.005612679999999841,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,26,60.0,0.20476599999999934,0.00811963999999989,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,26,1457.8461538461538,0.2048950000000005,0.008192439999999976,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,26,1345.5384615384614,0.43460300000000274,0.01737639999999999,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,26,60.0,0.43515800000000127,0.017400680000000078,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,26,1052.1538461538462,0.6383960000000002,0.02553135999999995,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,26,1457.8461538461538,0.13607999999999976,0.005438439999999787,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,26,60.0,0.34025199999999955,0.013603479999999876,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,26,60.0,0.016550000000002285,0.000660039999999924,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,26,1457.8461538461538,0.0785370000000043,0.003138440000000173,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,26,991.0769230769231,0.5155230000000017,0.02061316000000005,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,26,60.0,0.2371440000000007,0.009478760000000079,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,26,1345.5384615384614,0.13630799999999965,0.005445760000000064,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,26,1026.8461538461538,0.32652799999999615,0.01305671999999987,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,26,60.0,0.2570259999999962,0.010206839999999886,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,26,1401.6923076923076,0.2583699999999993,0.010328639999999894,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,26,803.6153846153846,2.0771410000000046,0.08307988000000023,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,26,60.0,0.19214600000000104,0.00767864000000003,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,26,1345.5384615384614,0.19400999999999868,0.007752720000000011,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,26,1009.4615384615385,0.43442199999999787,0.01737247999999994,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,26,60.0,0.2448089999999965,0.009786519999999825,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,26,1401.6923076923076,0.2449270000000041,0.009794239999999945,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,26,60.0,0.24268299999999954,0.009706759999999974,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,26,1345.5384615384614,0.2395490000000038,0.009575120000000083,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,26,1089.923076923077,0.25352399999999875,0.01013319999999993,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,26,1401.6923076923076,0.30867800000000045,0.012340999999999838,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,26,60.0,0.3117150000000066,0.012451960000000213,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,26,1401.6923076923076,0.2361799999999974,0.009443039999999882,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,26,60.0,0.2364509999999953,0.009451159999999846,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,26,953.2307692307693,0.4797930000000008,0.01918776000000008,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,26,60.0,0.21050400000000025,0.008410320000000127,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,26,1345.5384615384614,0.3375870000000063,0.013461599999999976,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,26,1048.3076923076924,0.40509999999999735,0.01619823999999994,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,26,60.0,0.20100800000000163,0.008034920000000056,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
