0.000192|5.548385|198.52.200.39|10.0.2.15|TCP|443|59960|[60, 60, 60, 1474, 1474, 60, 60, 60, 60, 60, 1474, 1474, 60, 60, 60, 60, 60, 60, 60, 60]|5.5481929999999995|[1e-05, 0.477303, 0.00034200000000000896, 0.517814, 0.00011700000000003374, 0.15371599999999996, 0.526459, 0.39220199999999994, 0.5268360000000003, 0.0001879999999996329, 0.5052510000000003, 8.399999999975094e-05, 0.07015500000000019, 0.00035799999999985843, 0.0002369999999998207, 0.39166500000000015, 0.13400900000000027, 0.03231099999999998, 0.9335450000000001, 0.4984630000000001]|MAIL_gate_POP_filetransfer.pcap
0.291656|6.378|198.52.200.39|10.0.2.15|TLSv1.2|443|59960|[597, 597, 597, 841, 597, 597, 597, 597, 597, 597, 597, 597, 841, 597, 1111, 1111, 597, 597, 597, 597]|6.086344|[1e-05, 0.182714, 0.37477, 0.146702, 0.14516000000000007, 0.30549899999999997, 0.21850999999999998, 0.380965, 0.3388110000000002, 0.1426829999999999, 0.06509600000000004, 0.3639159999999997, 0.14405900000000038, 0.06469699999999978, 0.383772, 0.14602300000000001, 0.955117, 0.4980380000000002, 0.40019699999999947, 0.8014740000000007]|MAIL_gate_POP_filetransfer.pcap
0.291699|6.378417|10.0.2.15|198.52.200.39|TCP|59960|443|[54, 54, 54, 54, 54, 54, 54, 54, 54, 1514, 54, 54, 54, 54, 54, 54, 54, 54, 1514, 1514]|6.086717999999999|[1e-05, 0.18273100000000003, 0.41245999999999994, 0.10881800000000008, 8.699999999994823e-05, 6.8000000000068e-05, 0.14519199999999988, 0.341858, 0.18215500000000007, 0.40286200000000005, 0.3549500000000001, 0.10462899999999964, 0.06510700000000025, 0.4022709999999998, 0.10557700000000025, 5.3999999999998494e-05, 3.299999999972769e-05, 0.064743, 3.2127060000000003, 0.00021000000000004349]|MAIL_gate_POP_filetransfer.pcap
0.0|27.280315|10.0.2.15|198.52.200.39|TLSv1.2|59960|443|[1111, 597, 597, 597, 597, 165, 597, 597, 597, 597, 1111, 597, 597, 597, 597, 597, 597, 247, 597, 597]|27.280315|[1e-05, 0.477261, 0.0004390000000000227, 0.6715739999999999, 0.5265690000000001, 0.3922300000000001, 0.5267559999999998, 0.00022700000000019926, 0.575472, 0.00034199999999984243, 0.00028600000000000847, 0.3914690000000003, 0.13410900000000003, 0.03237699999999988, 0.9334039999999999, 0.4984609999999998, 0.41689299999999996, 0.8006830000000003, 1.3837130000000002, 19.517782]|MAIL_gate_POP_filetransfer.pcap
5.578158|48.640285|198.52.200.39|10.0.2.15|TCP|443|59960|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|43.062127|[1e-05, 0.8002589999999996, 0.0002570000000003958, 1.383845, 19.517796, 0.000226999999998867, 0.5132510000000003, 0.5658670000000008, 0.40919999999999845, 0.41980099999999965, 0.0036360000000001946, 0.5850940000000016, 0.381022999999999, 0.41604699999999895, 0.5898229999999991, 0.000286000000002673, 1.5983330000000002, 15.411567999999995, 0.24332300000000373, 0.1836720000000014]|MAIL_gate_POP_filetransfer.pcap
7.750304|48.946035|198.52.200.39|10.0.2.15|TLSv1.2|443|59960|[597, 1111, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 1111, 597, 597, 597, 1140, 597]|41.195731|[1e-05, 0.39823699999999995, 19.499940000000002, 0.14371699999999876, 0.5548160000000024, 0.4003699999999988, 0.3371120000000012, 0.10220999999999947, 0.06489299999999787, 0.4942820000000019, 0.40541999999999945, 0.3941139999999983, 0.6035570000000021, 1.6040139999999994, 0.39514299999999736, 15.266934000000006, 0.22522199999999515, 0.10317299999999818, 0.064782000000001, 0.1329380000000029]|MAIL_gate_POP_filetransfer.pcap
27.280527|49.600521|10.0.2.15|198.52.200.39|TLSv1.2|59960|443|[1111, 597, 597, 165, 597, 597, 597, 597, 597, 247, 597, 597, 1111, 597, 597, 597, 597, 1111, 597, 597]|22.319994|[1e-05, 0.5130909999999993, 0.5658659999999998, 0.409281, 0.41972800000000277, 0.003695000000000448, 0.5849419999999981, 0.38104200000000077, 0.41615499999999983, 0.5901420000000002, 1.5982900000000022, 15.411386, 0.2435209999999941, 0.18351600000000445, 0.14658800000000127, 0.06257799999999492, 0.13568700000000433, 0.09941099999999636, 0.3988250000000022, 0.15603399999999823]|MAIL_gate_POP_filetransfer.pcap
8.186872|50.600714|10.0.2.15|198.52.200.39|TCP|59960|443|[54, 54, 54, 1514, 54, 54, 54, 54, 1514, 1514, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54]|42.413842|[1e-05, 19.461658, 0.14372299999999782, 0.9763990000000007, 0.3542330000000007, 0.06386699999999834, 0.1041380000000025, 0.4550389999999993, 1.418011, 0.00024499999999960664, 2.0226859999999967, 15.228228000000001, 0.2638170000000031, 0.064585000000001, 0.5674050000000008, 0.06541099999999744, 0.06581200000000109, 0.6727729999999994, 0.2126389999999958, 0.1737500000000054]|MAIL_gate_POP_filetransfer.pcap
49.04238|52.130945|198.52.200.39|10.0.2.15|TLSv1.2|443|59960|[597, 597, 597, 1140, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 1140, 597, 597, 597, 597]|3.0885649999999956|[1e-05, 0.23033900000000074, 0.10355699999999501, 0.06580500000000455, 0.22421099999999683, 0.19920600000000377, 0.07013299999999845, 0.14239700000000255, 0.24945499999999754, 0.17376199999999642, 0.13759600000000205, 0.09228500000000395, 0.14918199999999615, 0.06897500000000178, 0.14489799999999775, 0.14539700000000266, 0.13611499999999666, 0.29704399999999964, 0.20397200000000026, 0.21458700000000164]|MAIL_gate_POP_filetransfer.pcap
48.747965|52.664727|198.52.200.39|10.0.2.15|TCP|443|59960|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|3.9167619999999985|[1e-05, 0.0625920000000022, 0.13566099999999892, 0.0994359999999972, 0.3988340000000008, 0.15603300000000075, 0.0703630000000004, 0.19942199999999843, 0.06723399999999913, 0.6634010000000004, 0.04005599999999987, 0.0951170000000019, 0.14741099999999818, 0.06998800000000216, 0.42448399999999964, 0.2224300000000028, 0.07686099999999385, 0.20322300000000126, 0.35934999999999917, 0.3591120000000032]|MAIL_gate_POP_filetransfer.pcap
