0.0|6.374295|82.161.239.177|10.0.2.15|IMF|110|47257|[1111, 597, 597, 1404, 1404]|6.374295|[1e-05, 6.090854, 0.19208300000000023, 0.06354999999999933, 0.027781000000000056]|CHAT_facebookchatgateway.pcap
0.000126|6.374922|10.0.2.15|82.161.239.177|TCP|47257|110|[54, 54, 54, 54, 54]|6.374796|[1e-05, 6.090776, 0.19207900000000055, 0.06354399999999938, 0.027770000000000294]|CHAT_facebookchatgateway.pcap
5.870764|9.963227|10.0.2.15|82.161.239.177|POP|47257|110|[1111, 1514, 165, 597, 1111]|4.0924629999999995|[1e-05, 0.0012889999999998736, 7.700000000010476e-05, 0.5027919999999995, 3.587950000000001]|CHAT_facebookchatgateway.pcap
5.871778|9.968712|82.161.239.177|10.0.2.15|TCP|110|47257|[60, 60, 60, 60, 60]|4.096934|[1e-05, 0.0019520000000001758, 0.501824, 3.5876729999999997, 0.00024999999999941735]|CHAT_facebookchatgateway.pcap
6.487014|10.254871|82.161.239.177|10.0.2.15|IMF|110|47257|[496, 597, 1404, 1474, 1334]|3.7678569999999993|[1e-05, 3.6638479999999998, 0.09744000000000064, 0.006494999999999251, 5.9999999999504894e-05]|CHAT_facebookchatgateway.pcap
6.526893|10.262524|10.0.2.15|82.161.239.177|TCP|47257|110|[54, 54, 54, 54, 54]|3.7356310000000006|[1e-05, 3.624014999999999, 0.0974320000000013, 0.006478999999998791, 5.200000000016303e-05]|CHAT_facebookchatgateway.pcap
10.262524|17.820454|82.161.239.177|10.0.2.15|IMF|110|47257|[1404, 1474, 1334, 352, 1111]|7.557930000000001|[1e-05, 0.03432199999999952, 9.200000000042508e-05, 0.048318999999999335, 7.475149999999999]|CHAT_facebookchatgateway.pcap
10.262541|17.839807|10.0.2.15|82.161.239.177|TCP|47257|110|[54, 54, 54, 54, 54]|7.577266|[1e-05, 0.03435299999999941, 5.699999999997374e-05, 0.048348999999999975, 7.475154000000002]|CHAT_facebookchatgateway.pcap
9.963368|17.84071|10.0.2.15|82.161.239.177|POP|47257|110|[597, 1111, 1514, 165, 597]|7.877342000000002|[1e-05, 0.005344000000000904, 0.008855000000000501, 0.0001249999999988205, 7.862115000000001]|CHAT_facebookchatgateway.pcap
9.969577|41.094601|82.161.239.177|10.0.2.15|TCP|110|47257|[60, 60, 60, 60, 60]|31.125023999999996|[1e-05, 0.008900000000000574, 7.862233000000002, 22.954720000000002, 0.00011599999999845068]|CHAT_facebookchatgateway.pcap
