@Relation test
@Attribute feature_0 numeric
@Attribute feature_1 numeric
@Attribute feature_2 numeric
@Attribute feature_3 numeric
@Attribute feature_4 numeric
@Attribute feature_5 numeric
@Attribute feature_6 numeric
@Attribute feature_7 numeric
@Attribute class {MAIL_gate_Email_IMAP_filetransfer.pcap,MAIL_gate_POP_filetransfer.pcap,MAIL_Gateway_Thunderbird_Imap.pcap}
@data
3325347879,167772687,443,59960,40,236.75,9.631663999999999,0.23047907692307695,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,40,634.175,8.932108000000001,0.22902743589743588,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,40,236.5,9.703167,0.2487982564102564,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,40,1233.7,0.4038440000000012,0.0103546666666667,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,40,671.5,10.120778,0.25950307692307695,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,40,54.0,0.5481429999999996,0.014053999999999971,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,40,1300.375,0.5490969999999997,0.014079128205128182,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,40,1219.35,0.3538810000000012,0.009073692307692336,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,40,54.0,0.34660000000000046,0.008879589743589742,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,40,1326.025,0.4190739999999984,0.010745230769230738,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,40,1175.8,0.32718700000000034,0.008389179487179486,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,40,54.0,0.35526500000000105,0.009107615384615396,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,40,1150.7,0.2584199999999992,0.0066257179487179355,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,40,1335.85,0.3982259999999993,0.010210769230769237,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,40,54.0,1.1741979999999987,0.030106717948717925,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,40,1190.15,1.0953400000000002,0.028085333333333296,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,40,1128.925,2.1900949999999995,0.056156025641025634,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,40,1146.1,1.363358999999999,0.03495766666666665,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,40,90.5,1.3633889999999997,0.0349579230769231,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,40,1284.4,0.8061410000000002,0.019674512820512857,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,40,1209.1,0.5777350000000006,0.014813435897435941,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,40,54.0,0.6938500000000012,0.01777271794871797,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,40,611.9,4.166362999999999,0.10682053846153845,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,40,1175.8,0.48950400000000016,0.012549999999999993,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,40,54.0,0.6015840000000008,0.015424333333333342,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,40,1247.3,0.7891929999999991,0.019274256410256384,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,40,1277.75,0.3435319999999997,0.008808128205128213,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,40,1197.375,0.3462940000000003,0.008879102564102563,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,40,54.0,0.5776330000000005,0.013561743589743576,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,40,1341.275,0.5780239999999992,0.014820794871794872,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,40,1198.85,0.29589599999999905,0.0075866666666666764,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,40,90.5,0.4125720000000008,0.0105220512820513,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,40,1188.1,0.2830460000000006,0.007257333333333312,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,40,1343.4,0.44526400000000166,0.010465974358974396,MAIL_gate_Email_IMAP_filetransfer.pcap
