3325347879,167772687,443,59960,33,274.24242424242425,6.990791,0.21521859375,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,33,615.4848484848485,6.896343,0.21550875,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,33,230.96969696969697,8.988639,0.2808919375,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,33,687.3030303030303,8.988609,0.280890875,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,33,1000.7878787878788,2.317639,0.07242112499999998,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,33,98.24242424242425,0.9995830000000012,0.03123590625,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,33,1188.5757575757575,2.0187779999999993,0.06308646875000001,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,33,1235.5151515151515,0.34206299999999956,0.010689312499999992,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,33,54.0,0.3790230000000001,0.011842999999999992,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,33,1301.090909090909,0.4733200000000011,0.014766000000000001,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,33,1127.4545454545455,0.20350499999999982,0.006359281250000015,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,33,54.0,0.3316379999999999,0.010362281249999994,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,33,1185.2121212121212,0.3103739999999995,0.009698906249999972,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,33,1330.6969696969697,0.31477100000000036,0.009836250000000046,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,33,1215.6363636363637,0.15966000000000058,0.004989187499999992,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,33,54.0,0.317969999999999,0.009935249999999951,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,33,1277.8181818181818,0.8159409999999987,0.025496874999999974,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,33,1195.1515151515152,1.057245,0.0330386875,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,33,54.0,1.0944839999999996,0.03419521874999998,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,33,615.060606060606,3.3810509999999994,0.10565200000000002,MAIL_gate_Email_IMAP_filetransfer.pcap
