@Relation test
@Attribute feature_0 numeric
@Attribute feature_1 numeric
@Attribute feature_2 numeric
@Attribute feature_3 numeric
@Attribute feature_4 numeric
@Attribute feature_5 numeric
@Attribute feature_6 numeric
@Attribute feature_7 numeric
@Attribute class {FILE-TRANSFER_gate_SFTP_filetransfer.pcap,CHAT_facebookchatgateway.pcap,MAIL_gate_Email_IMAP_filetransfer.pcap,VIDEO_Youtube_Flash_Gateway.pcap}
@data
3325347879,167772687,443,36922,20,597.0,6.953263,0.3659592631578948,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,20,601.1,7.580203,0.39894526315789475,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,20,60.0,7.8855200000000005,0.398947052631579,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,20,127.0,45.379396,2.3874398421052634,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,20,597.0,39.430258,2.0751139473684206,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,20,622.7,40.383014,2.125418052631579,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,20,60.0,40.579178999999996,2.125408842105263,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,20,60.0,2.8079840000000047,0.1477713157894739,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,20,535.2,2.808596999999999,0.14780915789473686,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,20,1368.0,2.816637,0.1482398421052633,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,20,60.0,0.012832000000003063,0.0006704736842107046,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,20,1514.0,0.005003999999999564,0.00025921052631579304,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,20,873.9,0.0138639999999981,0.0007266842105263107,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,20,1465.25,0.2097439999999935,0.01103699999999987,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,20,60.0,0.21215700000000481,0.01116289473684237,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,20,1170.0,0.21584699999999657,0.011354263157894638,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,20,1514.0,0.00753999999999877,0.0003888421052630968,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,20,60.0,0.009741000000005329,0.0005119473684213236,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,20,1514.0,0.005188999999994337,0.000270263157894509,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,20,1131.95,0.1364730000000023,0.007179210526315596,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,20,60.0,0.13585599999999687,0.007149631578947061,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,20,1514.0,0.13599399999999662,0.0071473684210524285,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,20,60.0,0.20235100000000017,0.010645105263158053,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,20,1441.0,0.2000719999999987,0.010525473684210558,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,20,1282.9,0.20627199999999846,0.010853526315789222,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
