@Relation test
@Attribute feature_0 numeric
@Attribute feature_1 numeric
@Attribute feature_2 numeric
@Attribute feature_3 numeric
@Attribute feature_4 numeric
@Attribute feature_5 numeric
@Attribute feature_6 numeric
@Attribute feature_7 numeric
@Attribute class {MAIL_gate_Email_IMAP_filetransfer.pcap,MAIL_gate_POP_filetransfer.pcap,MAIL_Gateway_Thunderbird_Imap.pcap}
@data
167772687,3325347879,59960,443,3,1514.0,0.000604,0.0002545,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,60.0,0.709775,0.00021449999999999998,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,3,679.0,0.78997,0.3948485,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,597.0,0.15007700000000002,0.0728435,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,60.0,0.46340500000000007,0.13228099999999998,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,3,597.0,0.39405199999999996,0.19692649999999995,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,597.0,0.6427750000000001,0.31919050000000004,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,60.0,0.6659459999999999,0.21904800000000002,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,3,597.0,0.303253,0.15149749999999995,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,597.0,0.677649,0.3191780000000001,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,3,54.0,2.206696,0.9438304999999999,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,531.3333333333334,0.9918249999999997,0.4958934999999999,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,3,54.0,0.06592500000000001,6.950000000016665e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,678.3333333333334,0.39676500000000026,0.1793785000000001,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,3,54.0,0.45640899999999984,0.22695850000000006,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,3,768.3333333333334,1.223491,0.6115964999999999,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,531.3333333333334,0.8114630000000003,0.2613165000000002,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,597.0,0.5770309999999998,0.26895749999999996,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,3,54.0,0.2575919999999998,0.1266465000000001,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,3,768.3333333333334,0.5280449999999997,0.26389949999999995,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,60.0,0.5277959999999999,0.2638174999999998,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,597.0,0.7392860000000008,0.35055900000000007,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,1002.6666666666666,0.7211979999999993,0.36058199999999996,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,3,54.0,0.15134699999999945,0.07564749999999965,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,3,939.6666666666666,0.7352119999999998,0.3675225000000002,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,60.0,0.21154000000000028,0.05687249999999988,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,678.3333333333334,0.2606609999999998,0.1121970000000001,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,3,54.0,0.5089079999999999,0.17639150000000026,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,597.0,0.22326699999999988,0.11049450000000016,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,3,597.0,0.4498709999999999,0.22481949999999973,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,60.0,0.16216000000000008,0.0310520000000003,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,3,54.0,0.4703930000000005,0.20276450000000024,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,597.0,0.30286400000000047,0.1514025000000001,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,3,768.3333333333334,0.5199150000000001,0.25982700000000003,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,60.0,0.6113720000000002,0.20504900000000026,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,768.3333333333334,0.5404999999999998,0.25063749999999985,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,3,54.0,0.9043639999999993,0.45214399999999966,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,3,768.3333333333334,0.5022769999999994,0.25100999999999996,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,531.3333333333334,0.11429799999999979,0.005250999999999895,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,466.3333333333333,0.7294740000000006,0.36470550000000035,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,3,54.0,0.7428599999999994,0.3647214999999999,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,3,597.0,0.5905649999999998,0.2951744999999999,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,60.0,0.6552349999999993,0.2951474999999997,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,597.0,0.3146570000000004,0.1529094999999998,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,3,540.6666666666666,0.3109649999999995,0.15543400000000052,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,60.0,0.7042989999999989,0.35212600000000016,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,3,480.3333333333333,0.7048059999999996,0.3523524999999994,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,597.0,0.9992649999999994,0.4967414999999997,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,948.0,0.6531610000000008,0.3244265000000004,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,3,540.6666666666666,0.6535450000000012,0.3267390000000008,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,3,54.0,0.021418000000000603,0.01068700000000078,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,1419.3333333333333,0.06094799999999978,0.0304669999999998,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,1262.0,0.06110199999999999,0.030543999999999905,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,3,54.0,0.046355000000000146,0.023147999999999946,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,1002.6666666666666,0.00792600000000121,0.0006075000000000941,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,3,54.0,0.018803000000000125,0.0039965000000004025,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,1364.6666666666667,0.018800000000000594,0.009381499999999932,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,1364.6666666666667,0.010988000000001108,0.005467000000000333,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,3,54.0,0.04633000000000109,0.018673999999999857,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,1474.0,0.04635799999999968,0.023170499999999983,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,3,54.0,0.018978000000000605,0.0009424999999998462,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,1419.3333333333333,0.0652430000000006,0.03261499999999984,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,1364.6666666666667,0.018938999999999595,0.009463000000000221,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,948.0,0.02956700000000012,0.014777000000000484,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,3,54.0,0.039342999999998796,0.015506999999999493,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,1203.3333333333333,0.03931299999999993,0.01964100000000002,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,1392.0,0.020628000000000313,0.01030050000000049,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,3,54.0,0.02067299999999861,0.010313499999999642,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,3,597.0,0.14453499999999941,0.07220699999999969,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,1002.6666666666666,0.004682000000000741,0.0023284999999999556,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,1282.6666666666667,0.004897999999998959,0.0024414999999997633,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,3,54.0,0.014472000000001373,7.650000000047896e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,1419.3333333333333,0.014710000000000889,0.007204000000000654,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,1392.0,0.03923299999999941,0.019534999999999414,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,3,54.0,0.07455399999999912,0.03222949999999969,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,1145.0,0.07479999999999976,0.03728899999999946,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,1474.0,0.050499999999999545,0.025243999999999822,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,3,54.0,0.00016700000000113846,6.649999999996936e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,3,1364.6666666666667,0.000128000000000128,5.8500000000627495e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
