3325347879,167772687,443,36922,23,597.0,7.9453260000000006,0.3610772272727273,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,23,600.5652173913044,8.566939,0.3893955,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,23,60.0,8.874451,0.38939681818181815,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,23,597.0,40.481302,1.8399471818181816,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,23,600.5652173913044,40.587603,1.8448817272727274,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,23,60.0,40.587531,1.8448800454545455,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,23,180.95652173913044,49.717915999999995,2.259830090909091,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,23,60.0,1.8196539999999999,0.08270809090909091,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,23,604.8260869565217,1.8200700000000012,0.08272795454545445,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,23,1514.0,0.019058999999998605,0.0008626818181818925,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,23,1514.0,0.007083000000001505,0.00031840909090906746,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,23,60.0,0.21553099999999858,0.009796181818181537,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,23,1121.4347826086957,0.2155079999999998,0.009790590909091179,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,23,1471.608695652174,0.21147700000000214,0.00960631818181829,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,23,60.0,0.008636000000002753,0.0003790909090910914,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,23,1514.0,0.007689999999996644,0.00034695454545447484,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,23,1034.6521739130435,0.011415999999996984,0.0005167272727271536,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,23,60.0,0.1352109999999982,0.006139909090909093,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,23,1514.0,0.1355970000000042,0.006157545454545499,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,23,1337.304347826087,0.20595199999999636,0.009358636363636208,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,23,1450.5217391304348,0.2009310000000042,0.009130772727272656,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,23,60.0,0.20510199999999656,0.00931863636363643,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,23,1323.5652173913043,0.434272,0.019731999999999902,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,23,60.0,0.43721800000000144,0.01986372727272726,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,23,981.9565217391304,0.5660000000000025,0.025717136363636553,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,23,1450.5217391304348,0.13276399999999455,0.0060264090909088516,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,23,60.0,0.23869599999999735,0.00602513636363643,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,23,60.0,0.016072000000001196,0.0007252272727271893,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,23,1450.5217391304348,0.22134499999999946,0.010057500000000113,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,23,713.7826086956521,3.4118040000000036,0.15507304545454562,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
