@Relation test
@Attribute feature_0 numeric
@Attribute feature_1 numeric
@Attribute feature_2 numeric
@Attribute feature_3 numeric
@Attribute feature_4 numeric
@Attribute feature_5 numeric
@Attribute feature_6 numeric
@Attribute feature_7 numeric
@Attribute class {FILE-TRANSFER_gate_SFTP_filetransfer.pcap,CHAT_facebookchatgateway.pcap,MAIL_gate_Email_IMAP_filetransfer.pcap,VIDEO_Youtube_Flash_Gateway.pcap}
@data
3325347879,167772687,443,36922,27,597.0,9.225506000000001,0.35482584615384616,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,27,600.0370370370371,9.731614,0.37428407692307697,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,27,60.0,10.064051000000001,0.3742848076923077,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,27,60.0,7.264721999999999,0.2793593461538461,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,27,378.44444444444446,50.965993999999995,1.960212576923077,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,27,574.1111111111111,7.26549,0.27943834615384616,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,27,1514.0,0.015776000000002455,0.0006039615384616162,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,27,60.0,0.017137000000005287,0.0006568076923077098,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,27,821.8888888888889,0.018283999999994194,0.0007009999999999431,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,27,1477.888888888889,0.21187099999999504,0.008146769230769188,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,27,60.0,0.21502499999999714,0.008253615384615314,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,27,1514.0,0.010691000000001338,0.00040453846153836864,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,27,1101.5185185185185,0.22082799999999736,0.008489961538461608,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,27,597.0,41.91545,1.6121310384615382,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,27,60.0,0.139088000000001,0.005349346153846131,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,27,1514.0,0.1360209999999995,0.005225615384615386,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,27,1298.5925925925926,0.14274799999999743,0.005485653846153746,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,27,60.0,0.20600600000000213,0.007917576923076989,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,27,1459.9259259259259,0.20246099999999956,0.0077833461538462465,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,27,1351.7777777777778,0.4384060000000005,0.0168552307692309,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,27,60.0,0.4390160000000023,0.016874115384615387,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,27,965.1481481481482,0.5697880000000026,0.021907846153846087,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,27,1405.851851851852,0.34121199999999874,0.01311596153846149,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,27,60.0,0.3408889999999971,0.013100769230769279,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,27,1351.7777777777778,0.17925100000000072,0.006886230769230868,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,27,60.0,0.1790629999999993,0.006884653846153828,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,27,1024.7777777777778,0.3948560000000043,0.01518261538461538,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,27,60.0,0.1958709999999968,0.00752684615384616,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,27,1459.9259259259259,0.19722200000000356,0.007580346153846362,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,27,1043.4444444444443,0.44804599999999795,0.01722549999999993,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,27,60.0,0.2579630000000037,0.009919384615384748,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,27,1405.851851851852,0.25747599999999693,0.009900192307692252,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,27,825.4074074074074,1.7871030000000019,0.06870723076923085,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,27,60.0,0.3017449999999968,0.011599307692307548,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,27,1297.7037037037037,0.3015040000000013,0.01158934615384629,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,27,988.4074074074074,0.31371999999999645,0.01206073076923066,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,27,60.0,0.12893600000000305,0.004952230769230954,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,27,1405.851851851852,0.12881700000000507,0.004950538461538547,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,27,1459.9259259259259,0.19395999999999702,0.007454346153846103,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,27,60.0,0.19481400000000093,0.007485884615384464,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,27,1088.1851851851852,0.549744000000004,0.02114000000000014,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,27,1297.7037037037037,0.46561200000000014,0.017902192307692334,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,27,60.0,0.46655799999999914,0.017936769230769138,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,27,1459.9259259259259,0.21383800000000264,0.008219961538461443,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,27,60.0,0.21302299999999974,0.008187615384615517,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,27,978.0370370370371,0.44445000000000334,0.017090846153846356,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,27,60.0,0.20031800000000288,0.007697307692307749,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,27,1351.7777777777778,0.20082800000000134,0.00771880769230785,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,27,1055.2222222222222,0.3469049999999996,0.013338884615384435,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,27,60.0,0.15005900000000594,0.005768076923077048,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,27,1297.7037037037037,0.4403870000000012,0.016932000000000065,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,27,807.8148148148148,1.689588999999998,0.06493976923076926,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,27,60.0,0.3633560000000031,0.013972807692307644,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,27,1459.9259259259259,0.19500200000000234,0.007489115384615275,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,27,1016.8518518518518,0.49125800000000197,0.018890961538461627,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,27,60.0,0.32962899999999706,0.012667269230769253,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
