@Relation test
@Attribute feature_0 numeric
@Attribute feature_1 numeric
@Attribute feature_2 numeric
@Attribute feature_3 numeric
@Attribute feature_4 numeric
@Attribute feature_5 numeric
@Attribute feature_6 numeric
@Attribute feature_7 numeric
@Attribute class {FILE-TRANSFER_gate_SFTP_filetransfer.pcap,CHAT_facebookchatgateway.pcap,MAIL_gate_Email_IMAP_filetransfer.pcap,VIDEO_Youtube_Flash_Gateway.pcap}
@data
3325347879,167772687,443,36922,29,597.0,9.796869000000001,0.3485278571428572,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,29,599.8275862068965,44.532124,1.5904213214285714,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,29,60.0,44.532567,1.5904255357142858,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,29,456.7586206896552,50.967510999999995,1.8202616071428572,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,29,60.0,6.740948999999993,0.24073778571428558,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,29,584.1724137931035,6.741447999999998,0.24076392857142867,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,29,1514.0,0.014456000000002689,0.0005134642857143998,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,29,60.0,0.01839700000000022,0.0006132857142857924,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,29,924.3793103448276,0.22419800000000123,0.008004392857142812,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,29,1480.3793103448277,0.21366700000000094,0.007625214285714372,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,29,60.0,0.2140190000000004,0.0076382857142857875,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
